-0.0468246080350036,1.6327639229941682,1.5280538527893093,-0.6772529844285051,1.0,0.0,0.0,0.0,0.0
0.9766640921834466,-0.8846378785246375,0.04130446145235677,0.4776804815137028,1.0,0.0,0.0,0.0,0.0
1.4884084422926718,-1.1134925877536197,-0.24835533375639435,1.6326139474559107,1.0,0.0,0.0,0.0,0.0
-0.0468246080350036,-0.6557831692956552,0.2617535091333532,1.6326139474559107,0.0,0.0,1.0,0.0,0.0
1.4884084422926718,1.1750545045362035,-0.34576305249916023,0.1889471150281508,0.0,0.0,0.0,1.0,0.0
-1.070313308253454,1.6327639229941682,-1.7863719454842764,-0.09978625145740116,0.0,0.0,0.0,1.0,0.0
0.46491974207422154,0.145208313005783,-0.8328016462129895,0.1889471150281508,1.0,0.0,0.0,0.0,0.0
-1.070313308253454,0.2596356676202742,-0.27142558293231256,0.4776804815137028,0.0,0.0,0.0,1.0,0.0
-0.0468246080350036,0.37406302223476534,-0.3431996914796137,1.3438805809703587,0.0,0.0,0.0,1.0,0.0
0.9766640921834466,-1.342347296982602,-0.17145450317000024,0.1889471150281508,0.0,0.0,0.0,1.0,0.0
-0.0468246080350036,-1.4567746515970932,-0.7840977868416066,1.6326139474559107,0.0,0.0,0.0,0.0,1.0
0.9766640921834466,0.7173450860782388,1.0640855082513982,0.4776804815137028,1.0,0.0,0.0,0.0,0.0
-1.582057658362679,0.8317724406927299,-0.4508608543005655,1.3438805809703587,0.0,0.0,0.0,1.0,0.0
1.4884084422926718,0.145208313005783,0.5514133043421043,-0.38851961794295314,0.0,0.0,0.0,0.0,1.0
1.4884084422926718,-0.9990652331391287,-0.48931126959376253,-0.09978625145740116,0.0,0.0,0.0,1.0,0.0
1.4884084422926718,0.4884903768492565,1.4921667985156588,0.7664138479992548,1.0,0.0,0.0,0.0,0.0
1.4884084422926718,-0.1980737508376905,-2.009384354184819,-0.09978625145740116,0.0,0.0,0.0,1.0,0.0
-0.0468246080350036,0.37406302223476534,-0.6943801511574801,-1.254719717399609,0.0,0.0,0.0,1.0,0.0
0.9766640921834466,1.4039092137651858,-1.6556405334874065,-1.254719717399609,0.0,0.0,0.0,1.0,0.0
